model,conversation_id,question_ref,answer_ref,question,answer,score,manual_label,offset_answer_start,offset_answer_end,context,offset_context_start,offset_context_end
deepset/xlm-roberta-large-squad2,13828,3,4,Did the operator propose a meeting in the future?,"two a week for a period of time. And just put my slide back up for you. Yeah it is one a day for 12 weeks or two a week for 7 weeks. An option. Yes. It's nice to give the patients that choice. And that is what we try to do to keep it simple and easy for people not to forget. So fabulous. I will send that email across after we spoken. And if you could just stay on the recording for me at the end so that I can take your email address that would be great""
customer said ""No problem.""
operator said ""Would it be possible to do a virtual lunch with the practice in the near future",-5.778563976,,9732,10311,"""two a week for a period of time. And just put my slide back up for you. Yeah it is one a day for 12 weeks or two a week for 7 weeks. An option. Yes. It's nice to give the patients that choice. And that is what we try to do to keep it simple and easy for people not to forget. So fabulous. I will send that email across after we spoken. And if you could just stay on the recording for me at the end so that I can take your email address that would be great""
customer said ""No problem.""
operator said ""Would it be possible to do a virtual lunch with the practice in the near future",9731,10311
deepset/xlm-roberta-large-squad2,13960,0,0,Is a meeting proposed in the future?,i've said to meet the following week,6.936964512,-2,15711,15747,"I think is Back from the 16th so i've said to meet the following week. ""
operator said ""It's that is",15679,15779
deepset/xlm-roberta-large-squad2,13960,0,1,Is a meeting proposed in the future?,they've agreed to meet the guy directorate manager is on Holiday back I think is Back from the 16th so i've said to meet the following week,6.52801466,,15608,15747,o they've agreed to meet the guy directorate manager is on Holiday back I think is Back from the 16th so i've said to meet the following wee,15607,15747
deepset/xlm-roberta-large-squad2,13960,0,2,Is a meeting proposed in the future?,i've said to meet the following week.,5.669178486,,15711,15748,"I think is Back from the 16th so i've said to meet the following week. ""
operator said ""It's that is",15679,15779
deepset/xlm-roberta-large-squad2,13960,0,3,Is a meeting proposed in the future?,they've agreed to meet,5.472771645,,15608,15630,g to give themnice little emails and so they've agreed to meet the guy directorate manager is on Hol,15569,15669
deepset/xlm-roberta-large-squad2,13960,0,4,Is a meeting proposed in the future?,to meet the following week,5.467201233,,15721,15747,"nk is Back from the 16th so i've said to meet the following week. ""
operator said ""It's that is that",15684,15784
deepset/xlm-roberta-large-squad2,13960,1,0,Is a follow-up meeting proposed?,i've said to meet the following week,6.200843811,-2,15711,15747,"I think is Back from the 16th so i've said to meet the following week. ""
operator said ""It's that is",15679,15779
deepset/xlm-roberta-large-squad2,13960,1,1,Is a follow-up meeting proposed?,they've agreed to meet the guy directorate manager is on Holiday back I think is Back from the 16th so i've said to meet the following week,5.947977066,,15608,15747,o they've agreed to meet the guy directorate manager is on Holiday back I think is Back from the 16th so i've said to meet the following wee,15607,15747
deepset/xlm-roberta-large-squad2,13960,1,2,Is a follow-up meeting proposed?,I've arranged to meet to do this meeting and we'll see what comes after that,5.098861694,,17945,18021,"nute anyway. I've arranged to meet to do this meeting and we'll see what comes after that. ""
operato",17933,18033
deepset/xlm-roberta-large-squad2,13960,1,3,Is a follow-up meeting proposed?,the guy directorate manager is on Holiday back I think is Back from the 16th so i've said to meet the following week,5.044964314,,15631,15747, the guy directorate manager is on Holiday back I think is Back from the 16th so i've said to meet the following wee,15631,15747
deepset/xlm-roberta-large-squad2,13960,1,4,Is a follow-up meeting proposed?,they've agreed to meet the guy directorate manager is on Holiday back,4.805533409,,15608,15677,le emails and so they've agreed to meet the guy directorate manager is on Holiday back I think is Ba,15592,15692
deepset/xlm-roberta-large-squad2,13960,2,0,Did the operator propose another meeting?,no_answer,2.131014347,-2,0,0,,0,0
deepset/xlm-roberta-large-squad2,13960,2,1,Did the operator propose another meeting?,i've said to meet the following week,1.398186684,,15711,15747,"I think is Back from the 16th so i've said to meet the following week. ""
operator said ""It's that is",15679,15779
deepset/xlm-roberta-large-squad2,13960,2,2,Did the operator propose another meeting?,to meet the following week,0.164450705,,15721,15747,"nk is Back from the 16th so i've said to meet the following week. ""
operator said ""It's that is that",15684,15784
deepset/xlm-roberta-large-squad2,13960,2,3,Did the operator propose another meeting?,"i've said to meet the following week. ""
operator said ""It's that is that it was Paul?""
customer said ""Sorry. ""
operator said ""was it Paul? ""
customer said ""Paul yes Paul. No not Paul uh the other guy? So it's Pauls off essentially. ""
operator said ""That's that's at least a move in the right direction Cath. Yes I mean what we said. ""
customer said ""Yeah we could maybe get together and discuss what else we could do. So I sort of jumped on that and said right can we meet and gave them",-0.143877029,,15711,16197," i've said to meet the following week. ""
operator said ""It's that is that it was Paul?""
customer said ""Sorry. ""
operator said ""was it Paul? ""
customer said ""Paul yes Paul. No not Paul uh the other guy? So it's Pauls off essentially. ""
operator said ""That's that's at least a move in the right direction Cath. Yes I mean what we said. ""
customer said ""Yeah we could maybe get together and discuss what else we could do. So I sort of jumped on that and said right can we meet and gave the",15711,16197
deepset/xlm-roberta-large-squad2,13960,2,4,Did the operator propose another meeting?,"i've said to meet the following week. ""
operator said ""It's that is that it was Paul?""
customer said ""Sorry. ""
operator said ""was it Paul? ""
customer said ""Paul yes Paul. No not Paul uh the other guy? So it's Pauls off essentially. ""
operator said ""That's that's at least a move in the right direction Cath. Yes I mean what we said. ""
customer said ""Yeah we could maybe get together and discuss what else we could do. So I sort of jumped on that and said right can we meet and gave them a date",-0.504551053,,15711,16204,"o i've said to meet the following week. ""
operator said ""It's that is that it was Paul?""
customer said ""Sorry. ""
operator said ""was it Paul? ""
customer said ""Paul yes Paul. No not Paul uh the other guy? So it's Pauls off essentially. ""
operator said ""That's that's at least a move in the right direction Cath. Yes I mean what we said. ""
customer said ""Yeah we could maybe get together and discuss what else we could do. So I sort of jumped on that and said right can we meet and gave them a dat",15710,16204
deepset/xlm-roberta-large-squad2,13960,3,0,Did the operator propose a meeting in the future?,i've said to meet the following week,2.768489361,-2,15711,15747,"I think is Back from the 16th so i've said to meet the following week. ""
operator said ""It's that is",15679,15779
deepset/xlm-roberta-large-squad2,13960,3,1,Did the operator propose a meeting in the future?,"i've said to meet the following week. ""
operator said ""It's that is that it was Paul?""
customer said ""Sorry. ""
operator said ""was it Paul? ""
customer said ""Paul yes Paul. No not Paul uh the other guy? So it's Pauls off essentially. ""
operator said ""That's that's at least a move in the right direction Cath. Yes I mean what we said. ""
customer said ""Yeah we could maybe get together and discuss what else we could do. So I sort of jumped on that and said right can we meet",1.905668974,,15711,16183," i've said to meet the following week. ""
operator said ""It's that is that it was Paul?""
customer said ""Sorry. ""
operator said ""was it Paul? ""
customer said ""Paul yes Paul. No not Paul uh the other guy? So it's Pauls off essentially. ""
operator said ""That's that's at least a move in the right direction Cath. Yes I mean what we said. ""
customer said ""Yeah we could maybe get together and discuss what else we could do. So I sort of jumped on that and said right can we mee",15711,16183
deepset/xlm-roberta-large-squad2,13960,3,2,Did the operator propose a meeting in the future?,"i've said to meet the following week. ""
operator said ""It's that is that it was Paul?""
customer said ""Sorry. ""
operator said ""was it Paul? ""
customer said ""Paul yes Paul. No not Paul uh the other guy? So it's Pauls off essentially. ""
operator said ""That's that's at least a move in the right direction Cath. Yes I mean what we said. ""
customer said ""Yeah we could maybe get together and discuss what else we could do. So I sort of jumped on that and said right can we meet and gave them a date",1.778258324,,15711,16204,"o i've said to meet the following week. ""
operator said ""It's that is that it was Paul?""
customer said ""Sorry. ""
operator said ""was it Paul? ""
customer said ""Paul yes Paul. No not Paul uh the other guy? So it's Pauls off essentially. ""
operator said ""That's that's at least a move in the right direction Cath. Yes I mean what we said. ""
customer said ""Yeah we could maybe get together and discuss what else we could do. So I sort of jumped on that and said right can we meet and gave them a dat",15710,16204
deepset/xlm-roberta-large-squad2,13960,3,3,Did the operator propose a meeting in the future?,I've arranged to meet to do this meeting,1.665354967,,17945,17985,capacity at the minute anyway. I've arranged to meet to do this meeting and we'll see what comes aft,17915,18015
deepset/xlm-roberta-large-squad2,13960,3,4,Did the operator propose a meeting in the future?,to meet the following week,1.3033216,,15721,15747,"nk is Back from the 16th so i've said to meet the following week. ""
operator said ""It's that is that",15684,15784
deepset/xlm-roberta-large-squad2,16699,0,0,Is a meeting proposed in the future?,We can reschedule in a few more weeks,6.275606155,-2,16695,16732,ever we don't cover we can talk. We can reschedule in a few more weeks or you can send me some infor,16663,16763
deepset/xlm-roberta-large-squad2,16699,0,1,Is a meeting proposed in the future?,we're working with the FDA and then hopefully sometime early next year,5.828341484,,24351,24421,"n right now. So we're working with the FDA and then hopefully sometime early next year.""
customer sa",24336,24436
deepset/xlm-roberta-large-squad2,16699,0,2,Is a meeting proposed in the future?,"we're working with the FDA and then hopefully sometime early next year.""",5.791768074,,24351,24423," right now. So we're working with the FDA and then hopefully sometime early next year.""
customer sai",24337,24437
deepset/xlm-roberta-large-squad2,16699,0,3,Is a meeting proposed in the future?,"We can reschedule in a few more weeks or you can send me some information. I can look over it.""",4.356527328,,16695,16790,"lk. We can reschedule in a few more weeks or you can send me some information. I can look over it.""
",16692,16792
deepset/xlm-roberta-large-squad2,16699,0,4,Is a meeting proposed in the future?,in a few more weeks,4.295251369,,16713,16732,on't cover we can talk. We can reschedule in a few more weeks or you can send me some information. I,16672,16772
deepset/xlm-roberta-large-squad2,16699,1,0,Is a follow-up meeting proposed?,"we're working with the FDA and then hopefully sometime early next year.""",5.15925169,-2,24351,24423," right now. So we're working with the FDA and then hopefully sometime early next year.""
customer sai",24337,24437
deepset/xlm-roberta-large-squad2,16699,1,1,Is a follow-up meeting proposed?,we're working with the FDA and then hopefully sometime early next year,5.123276711,,24351,24421,"n right now. So we're working with the FDA and then hopefully sometime early next year.""
customer sa",24336,24436
deepset/xlm-roberta-large-squad2,16699,1,2,Is a follow-up meeting proposed?,We can reschedule in a few more weeks,4.515395164,,16695,16732,ever we don't cover we can talk. We can reschedule in a few more weeks or you can send me some infor,16663,16763
deepset/xlm-roberta-large-squad2,16699,1,3,Is a follow-up meeting proposed?,we're working with the FDA,3.267989397,,24351,24377, this is a hot question right now. So we're working with the FDA and then hopefully sometime early n,24314,24414
deepset/xlm-roberta-large-squad2,16699,1,4,Is a follow-up meeting proposed?,if we could talk about those two that would be great. And then we can wrap it up. And whatever we don't cover we can talk. We can reschedule in a few more weeks,2.984138727,,16572,16732, if we could talk about those two that would be great. And then we can wrap it up. And whatever we don't cover we can talk. We can reschedule in a few more week,16572,16732
deepset/xlm-roberta-large-squad2,16699,2,0,Did the operator propose another meeting?,no_answer,3.259105682,2,0,0,,0,0
deepset/xlm-roberta-large-squad2,16699,2,1,Did the operator propose another meeting?,I'm not sure about that at the moment,1.807083964,,15864,15901,"t endpoint?""
operator said ""Well I'm not sure about that at the moment but I mean I can certainly ta",15832,15932
deepset/xlm-roberta-large-squad2,16699,2,2,Did the operator propose another meeting?,not sure about that at the moment,1.332857013,,15868,15901,"endpoint?""
operator said ""Well I'm not sure about that at the moment but I mean I can certainly take",15834,15934
deepset/xlm-roberta-large-squad2,16699,2,3,Did the operator propose another meeting?,"""Sorry about that.""",1.075162053,,21486,21505,"ugh. Did it attenuate the.""
operator said ""Sorry about that.""
customer said ""OK right so so you expl",21445,21545
deepset/xlm-roberta-large-squad2,16699,2,4,Did the operator propose another meeting?,"operator said ""Sorry about that.""",0.99308455,,21472,21505,"ata though. Did it attenuate the.""
operator said ""Sorry about that.""
customer said ""OK right so so y",21438,21538
deepset/xlm-roberta-large-squad2,16699,3,0,Did the operator propose a meeting in the future?,I'm not sure about that at the moment,3.072747707,-2,15864,15901,"t endpoint?""
operator said ""Well I'm not sure about that at the moment but I mean I can certainly ta",15832,15932
deepset/xlm-roberta-large-squad2,16699,3,1,Did the operator propose a meeting in the future?,not sure about that at the moment,2.987195492,,15868,15901,"endpoint?""
operator said ""Well I'm not sure about that at the moment but I mean I can certainly take",15834,15934
deepset/xlm-roberta-large-squad2,16699,3,2,Did the operator propose a meeting in the future?,early next year,2.539007902,,24406,24421,"ng with the FDA and then hopefully sometime early next year.""
customer said ""OK.""
operator said ""Yea",24363,24463
deepset/xlm-roberta-large-squad2,16699,3,3,Did the operator propose a meeting in the future?,sometime early next year,2.259257555,,24397,24421,"orking with the FDA and then hopefully sometime early next year.""
customer said ""OK.""
operator said ",24359,24459
deepset/xlm-roberta-large-squad2,16699,3,4,Did the operator propose a meeting in the future?,no_answer,1.517562032,1,0,0,,0,0
deepset/xlm-roberta-large-squad2,16997,0,0,Is a meeting proposed in the future?,no_answer,3.391803026,2,0,0,,0,0
deepset/xlm-roberta-large-squad2,16997,0,1,Is a meeting proposed in the future?,we've met in the past,2.871810198,,3031,3052,"is year.""
customer said ""Yeah. So I know we've met in the past but I recently had a new role sort of",2991,3091
deepset/xlm-roberta-large-squad2,16997,0,2,Is a meeting proposed in the future?,I know we've met in the past,1.062933683,,3024,3052," this year.""
customer said ""Yeah. So I know we've met in the past but I recently had a new role sort",2988,3088
deepset/xlm-roberta-large-squad2,16997,0,3,Is a meeting proposed in the future?,we've met in the past but,0.971815348,,3031,3056," year.""
customer said ""Yeah. So I know we've met in the past but I recently had a new role sort of t",2993,3093
deepset/xlm-roberta-large-squad2,16997,0,4,Is a meeting proposed in the future?,we've met,0.756495833,,3031,3040,"for this year.""
customer said ""Yeah. So I know we've met in the past but I recently had a new role s",2985,3085
deepset/xlm-roberta-large-squad2,16997,1,0,Is a follow-up meeting proposed?,"I'll follow up and will be in touch soon.""",2.803109407,-2,17724,17766,".""
operator said ""No thats it I'll follow up and will be in touch soon.""
customer said ""OK. Sounds g",17695,17795
deepset/xlm-roberta-large-squad2,16997,1,1,Is a follow-up meeting proposed?,"will follow up with yourself and the Lung Doc as well and kind of just kind of brainstorm and see where we land. But I will say to just based on the Patient Empowerment Alliance in general there's high interest in that area at a high level. But even drilling down further if we're focusing on an underserved population within that tumor type it's even more of high interest for the company as well. So.""
customer said ""Hey Adam I got to run because it is nine fifty nine twenty five. I forgot that I had an appointment. Sure. I didn't know if there was any other key points you wanted to talk about.""
operator said ""No thats it I'll follow up and will be in touch soon.""",2.475690126,,17096,17766," will follow up with yourself and the Lung Doc as well and kind of just kind of brainstorm and see where we land. But I will say to just based on the Patient Empowerment Alliance in general there's high interest in that area at a high level. But even drilling down further if we're focusing on an underserved population within that tumor type it's even more of high interest for the company as well. So.""
customer said ""Hey Adam I got to run because it is nine fifty nine twenty five. I forgot that I had an appointment. Sure. I didn't know if there was any other key points you wanted to talk about.""
operator said ""No thats it I'll follow up and will be in touch soon.",17096,17766
deepset/xlm-roberta-large-squad2,16997,1,2,Is a follow-up meeting proposed?,"No thats it I'll follow up and will be in touch soon.""",2.464542627,,17713,17767,"about.""
operator said ""No thats it I'll follow up and will be in touch soon.""
customer said ""OK. Sou",17690,17790
deepset/xlm-roberta-large-squad2,16997,1,3,Is a follow-up meeting proposed?,"""No thats it I'll follow up and will be in touch soon.""",2.392652035,,17711,17766,"k about.""
operator said ""No thats it I'll follow up and will be in touch soon.""
customer said ""OK. S",17688,17788
deepset/xlm-roberta-large-squad2,16997,1,4,Is a follow-up meeting proposed?,"definitely will follow up with yourself and the Lung Doc as well and kind of just kind of brainstorm and see where we land. But I will say to just based on the Patient Empowerment Alliance in general there's high interest in that area at a high level. But even drilling down further if we're focusing on an underserved population within that tumor type it's even more of high interest for the company as well. So.""
customer said ""Hey Adam I got to run because it is nine fifty nine twenty five. I forgot that I had an appointment. Sure. I didn't know if there was any other key points you wanted to talk about.""
operator said ""No thats it I'll follow up and will be in touch soon.""",2.350077152,,17085,17766,"t definitely will follow up with yourself and the Lung Doc as well and kind of just kind of brainstorm and see where we land. But I will say to just based on the Patient Empowerment Alliance in general there's high interest in that area at a high level. But even drilling down further if we're focusing on an underserved population within that tumor type it's even more of high interest for the company as well. So.""
customer said ""Hey Adam I got to run because it is nine fifty nine twenty five. I forgot that I had an appointment. Sure. I didn't know if there was any other key points you wanted to talk about.""
operator said ""No thats it I'll follow up and will be in touch soon.",17084,17766
deepset/xlm-roberta-large-squad2,16997,2,0,Did the operator propose another meeting?,no_answer,4.439712524,2,0,0,,0,0
deepset/xlm-roberta-large-squad2,16997,2,1,Did the operator propose another meeting?,"No thats it I'll follow up and will be in touch soon.""",-0.707757652,,17713,17767,"about.""
operator said ""No thats it I'll follow up and will be in touch soon.""
customer said ""OK. Sou",17690,17790
deepset/xlm-roberta-large-squad2,16997,2,2,Did the operator propose another meeting?,No,-1.104926109,,17713,17715,"points you wanted to talk about.""
operator said ""No thats it I'll follow up and will be in touch soo",17664,17764
deepset/xlm-roberta-large-squad2,16997,2,3,Did the operator propose another meeting?,"""No thats it I'll follow up and will be in touch soon.""",-1.561365366,,17711,17766,"k about.""
operator said ""No thats it I'll follow up and will be in touch soon.""
customer said ""OK. S",17688,17788
deepset/xlm-roberta-large-squad2,16997,2,4,Did the operator propose another meeting?,"operator said ""No thats it I'll follow up and will be in touch soon.""",-1.913353086,,17697,17766," to talk about.""
operator said ""No thats it I'll follow up and will be in touch soon.""
customer said",17681,17781
deepset/xlm-roberta-large-squad2,16997,3,0,Did the operator propose a meeting in the future?,no_answer,4.128865421,2,0,0,,0,0
deepset/xlm-roberta-large-squad2,16997,3,1,Did the operator propose a meeting in the future?,we've met in the past,2.055431843,,3031,3052,"is year.""
customer said ""Yeah. So I know we've met in the past but I recently had a new role sort of",2991,3091
deepset/xlm-roberta-large-squad2,16997,3,2,Did the operator propose a meeting in the future?,"No thats it I'll follow up and will be in touch soon.""",0.921254933,,17713,17767,"about.""
operator said ""No thats it I'll follow up and will be in touch soon.""
customer said ""OK. Sou",17690,17790
deepset/xlm-roberta-large-squad2,16997,3,3,Did the operator propose a meeting in the future?,we've met,0.713012934,,3031,3040,"for this year.""
customer said ""Yeah. So I know we've met in the past but I recently had a new role s",2985,3085
deepset/xlm-roberta-large-squad2,16997,3,4,Did the operator propose a meeting in the future?,No,0.046342373,,17713,17715,"points you wanted to talk about.""
operator said ""No thats it I'll follow up and will be in touch soo",17664,17764
deepset/xlm-roberta-large-squad2,17030,0,0,Is a meeting proposed in the future?,no_answer,5.927542597,2,0,0,,0,0
deepset/xlm-roberta-large-squad2,17030,0,1,Is a meeting proposed in the future?,two years,1.42736721,,14209,14218,of pulling this out of my mind but I feel like two years would be a more reasonable amount of time e,14163,14263
deepset/xlm-roberta-large-squad2,17030,0,2,Is a meeting proposed in the future?,maybe in the future they'll be an extension to sort of see what that looks like longer than 52 years,0.16140756,,13868,13968, maybe in the future they'll be an extension to sort of see what that looks like longer than 52 year,13868,13968
deepset/xlm-roberta-large-squad2,17030,0,3,Is a meeting proposed in the future?,they'll be an extension to sort of see what that looks like longer than 52 years,0.091057211,,13888,13968,"the future they'll be an extension to sort of see what that looks like longer than 52 years.""
operat",13878,13978
deepset/xlm-roberta-large-squad2,17030,0,4,Is a meeting proposed in the future?,an extension to sort of see what that looks like longer than 52 years,-0.7876001,,13899,13968,"uture they'll be an extension to sort of see what that looks like longer than 52 years.""
operator sa",13883,13983
deepset/xlm-roberta-large-squad2,17030,1,0,Is a follow-up meeting proposed?,no_answer,5.058055878,2,0,0,,0,0
deepset/xlm-roberta-large-squad2,17030,1,1,Is a follow-up meeting proposed?,two years,4.326591969,,14209,14218,of pulling this out of my mind but I feel like two years would be a more reasonable amount of time e,14163,14263
deepset/xlm-roberta-large-squad2,17030,1,2,Is a follow-up meeting proposed?,two years would be a more reasonable amount of time,2.494535923,,14209,14260,f my mind but I feel like two years would be a more reasonable amount of time especially with covid ,14184,14284
deepset/xlm-roberta-large-squad2,17030,1,3,Is a follow-up meeting proposed?,maybe in the future they'll be an extension to sort of see what that looks like longer than 52 years,-0.88175416,,13868,13968, maybe in the future they'll be an extension to sort of see what that looks like longer than 52 year,13868,13968
deepset/xlm-roberta-large-squad2,17030,1,4,Is a follow-up meeting proposed?,I feel like two years,-1.15179193,,14197,14218, kind of pulling this out of my mind but I feel like two years would be a more reasonable amount of ,14157,14257
deepset/xlm-roberta-large-squad2,17030,2,0,Did the operator propose another meeting?,"I don't think so.""",4.484923363,-2,8118,8136,"lls versus the machines.""
operator said ""I don't think so.""
customer said ""It's I think it's a Netfl",8077,8177
deepset/xlm-roberta-large-squad2,17030,2,1,Did the operator propose another meeting?,no_answer,4.387608051,1,0,0,,0,0
deepset/xlm-roberta-large-squad2,17030,2,2,Did the operator propose another meeting?,"""I don't think so.""",3.252575874,,8116,8135,"hells versus the machines.""
operator said ""I don't think so.""
customer said ""It's I think it's a Net",8075,8175
deepset/xlm-roberta-large-squad2,17030,2,3,Did the operator propose another meeting?,"operator said ""I don't think so.""",2.597215176,,8102,8135,"he Mitchells versus the machines.""
operator said ""I don't think so.""
customer said ""It's I think it'",8068,8168
deepset/xlm-roberta-large-squad2,17030,2,4,Did the operator propose another meeting?,two years,2.190778732,,14209,14218,of pulling this out of my mind but I feel like two years would be a more reasonable amount of time e,14163,14263
deepset/xlm-roberta-large-squad2,17030,3,0,Did the operator propose a meeting in the future?,"I don't think so.""",4.57489872,-2,8118,8136,"lls versus the machines.""
operator said ""I don't think so.""
customer said ""It's I think it's a Netfl",8077,8177
deepset/xlm-roberta-large-squad2,17030,3,1,Did the operator propose a meeting in the future?,no_answer,4.442385674,1,0,0,,0,0
deepset/xlm-roberta-large-squad2,17030,3,2,Did the operator propose a meeting in the future?,"""I don't think so.""",3.243137598,,8116,8135,"hells versus the machines.""
operator said ""I don't think so.""
customer said ""It's I think it's a Net",8075,8175
deepset/xlm-roberta-large-squad2,17030,3,3,Did the operator propose a meeting in the future?,"operator said ""I don't think so.""",2.552194834,,8102,8135,"he Mitchells versus the machines.""
operator said ""I don't think so.""
customer said ""It's I think it'",8068,8168
deepset/xlm-roberta-large-squad2,17030,3,4,Did the operator propose a meeting in the future?,I don't think so,1.671810508,,8118,8134,"ells versus the machines.""
operator said ""I don't think so.""
customer said ""It's I think it's a Netf",8076,8176
deepset/xlm-roberta-large-squad2,17194,0,0,Is a meeting proposed in the future?,no_answer,3.83323127,2,0,0,,0,0
deepset/xlm-roberta-large-squad2,17194,0,1,Is a meeting proposed in the future?,We're hoping to get another rheumatologist in,-0.098661304,,421,466,"""
customer said ""Going good. We're hoping to get another rheumatologist in. And yeah that's the plan",393,493
deepset/xlm-roberta-large-squad2,17194,0,2,Is a meeting proposed in the future?,"Not yet still grey.""",-0.322296083,,6241,6261,"et or is it still grey?""
customer said ""Not yet still grey.""
operator said ""I'm going to just come o",6201,6301
deepset/xlm-roberta-large-squad2,17194,0,3,Is a meeting proposed in the future?,Not yet still grey,-0.965781689,,6241,6259,"yet or is it still grey?""
customer said ""Not yet still grey.""
operator said ""I'm going to just come ",6200,6300
deepset/xlm-roberta-large-squad2,17194,0,4,Is a meeting proposed in the future?,We're hoping to get another rheumatologist in. And yeah that's the plan,-1.146915913,,421,492,"id ""Going good. We're hoping to get another rheumatologist in. And yeah that's the plan. Obviously y",406,506
deepset/xlm-roberta-large-squad2,17194,1,0,Is a follow-up meeting proposed?,no_answer,2.964921534,2,0,0,,0,0
deepset/xlm-roberta-large-squad2,17194,1,1,Is a follow-up meeting proposed?,We're hoping to get another rheumatologist in,1.100504875,,421,466,"""
customer said ""Going good. We're hoping to get another rheumatologist in. And yeah that's the plan",393,493
deepset/xlm-roberta-large-squad2,17194,1,2,Is a follow-up meeting proposed?,We're hoping to get another rheumatologist in. And yeah that's the plan,0.139864445,,421,492,"id ""Going good. We're hoping to get another rheumatologist in. And yeah that's the plan. Obviously y",406,506
deepset/xlm-roberta-large-squad2,17194,1,3,Is a follow-up meeting proposed?,"Not yet still grey.""",-0.167562783,,6241,6261,"et or is it still grey?""
customer said ""Not yet still grey.""
operator said ""I'm going to just come o",6201,6301
deepset/xlm-roberta-large-squad2,17194,1,4,Is a follow-up meeting proposed?,Not yet still grey,-0.629253328,,6241,6259,"yet or is it still grey?""
customer said ""Not yet still grey.""
operator said ""I'm going to just come ",6200,6300
deepset/xlm-roberta-large-squad2,17194,2,0,Did the operator propose another meeting?,no_answer,5.103350163,2,0,0,,0,0
deepset/xlm-roberta-large-squad2,17194,2,1,Did the operator propose another meeting?,"I'll put up once again and we'll see if.""",-4.908289909,,11951,11992,"ow strange. I don't know. I'll I'll put up once again and we'll see if.""
customer said ""There we go.",11921,12021
deepset/xlm-roberta-large-squad2,17194,2,2,Did the operator propose another meeting?,"I'll I'll put up once again and we'll see if.""",-4.978316784,,11946,11992," How strange. I don't know. I'll I'll put up once again and we'll see if.""
customer said ""There we g",11919,12019
deepset/xlm-roberta-large-squad2,17194,2,3,Did the operator propose another meeting?,I'll put up once again,-5.43997097,,11951,11973," right. How strange. I don't know. I'll I'll put up once again and we'll see if.""
customer said ""The",11912,12012
deepset/xlm-roberta-large-squad2,17194,2,4,Did the operator propose another meeting?,I'll I'll put up once again,-5.509997845,,11946,11973,"All right. How strange. I don't know. I'll I'll put up once again and we'll see if.""
customer said """,11909,12009
deepset/xlm-roberta-large-squad2,17194,3,0,Did the operator propose a meeting in the future?,no_answer,4.656877279,2,0,0,,0,0
deepset/xlm-roberta-large-squad2,17194,3,1,Did the operator propose a meeting in the future?,"I'll put up once again and we'll see if.""",-3.289562941,,11951,11992,"ow strange. I don't know. I'll I'll put up once again and we'll see if.""
customer said ""There we go.",11921,12021
deepset/xlm-roberta-large-squad2,17194,3,2,Did the operator propose a meeting in the future?,"I'll I'll put up once again and we'll see if.""",-3.886371136,,11946,11992," How strange. I don't know. I'll I'll put up once again and we'll see if.""
customer said ""There we g",11919,12019
deepset/xlm-roberta-large-squad2,17194,3,3,Did the operator propose a meeting in the future?,I'm hoping so it will come through in a minute,-3.958429337,,6089,6135," up is it.""
operator said ""I'm hoping so it will come through in a minute it is on my screen and I a",6062,6162
deepset/xlm-roberta-large-squad2,17194,3,4,Did the operator propose a meeting in the future?,"All right. How strange. I don't know. I'll I'll put up once again and we'll see if.""",-4.669224739,,11909,11993,"r said ""All right. How strange. I don't know. I'll I'll put up once again and we'll see if.""
custome",11901,12001
deepset/xlm-roberta-large-squad2,17227,0,0,Is a meeting proposed in the future?,no_answer,4.202167988,-2,0,0,,0,0
deepset/xlm-roberta-large-squad2,17227,0,1,Is a meeting proposed in the future?,in the event that meeting goes well,1.077317238,,13472,13507, making it perhaps more localized in the event that meeting goes well let's hope it does. Would you ,13439,13539
deepset/xlm-roberta-large-squad2,17227,0,2,Is a meeting proposed in the future?,in the event that meeting goes well let's hope it does.,-0.135095119,,13472,13527, perhaps more localized in the event that meeting goes well let's hope it does. Would you be okay wi,13449,13549
deepset/xlm-roberta-large-squad2,17227,0,3,Is a meeting proposed in the future?,in the event that meeting goes well let's hope it does,-0.392077923,,13472,13526, perhaps more localized in the event that meeting goes well let's hope it does. Would you be okay wi,13449,13549
deepset/xlm-roberta-large-squad2,17227,0,4,Is a meeting proposed in the future?,that meeting goes well,-1.179559231,,13485,13507, it perhaps more localized in the event that meeting goes well let's hope it does. Would you be okay,13446,13546
deepset/xlm-roberta-large-squad2,17227,1,0,Is a follow-up meeting proposed?,no_answer,2.927967906,-2,0,0,,0,0
deepset/xlm-roberta-large-squad2,17227,1,1,Is a follow-up meeting proposed?,I'm going to do a generic discussion,1.454003096,,1585,1621, the service now following along I'm going to do a generic discussion. And I'll show you in a second,1553,1653
deepset/xlm-roberta-large-squad2,17227,1,2,Is a follow-up meeting proposed?,if you can send the report and I can then present that to the clinical team,0.746110797,,11319,11394, yeah I think if you can send the report and I can then present that to the clinical team it's defin,11306,11406
deepset/xlm-roberta-large-squad2,17227,1,3,Is a follow-up meeting proposed?,I'm going to do a generic discussion.,-0.081357837,,1585,1622, the service now following along I'm going to do a generic discussion. And I'll show you in a second,1553,1653
deepset/xlm-roberta-large-squad2,17227,1,4,Is a follow-up meeting proposed?,following along I'm going to do a generic discussion,-0.135651112,,1569,1621,o you in the service now following along I'm going to do a generic discussion. And I'll show you in ,1545,1645
