model,conversation_id,question_ref,answer_ref,question,answer,score,manual_label,offset_answer_start,offset_answer_end,context,offset_context_start,offset_context_end
deepset/xlm-roberta-large-squad2,13136,6,1,What is the date of the next meeting?,Monday,6.434332848,,14158,14164,en at the meet the lunch meeting with them next Monday is I'll mention to Tanya and Nicole. But then,14111,14211
deepset/xlm-roberta-large-squad2,13136,6,2,What is the date of the next meeting?,Monday next week,6.217532635,,11768,11784, and CC you in. So A I'm I'll meet them on Monday next week for a remote meeting. OK so I'll do that,11726,11826
deepset/xlm-roberta-large-squad2,13136,6,3,What is the date of the next meeting?,middle of August,5.662155628,,24564,24580, of like this week for a date kind of like middle of August when obviously it's raining and you know,24522,24622
deepset/xlm-roberta-large-squad2,13136,6,4,What is the date of the next meeting?,"Monday next week for a remote meeting. OK so I'll do that and kind of like put a face to a name. So I've seen her by email. But what I'll do after today is I'll just email her and CC you in and just go look Janine the Addenbrooke's you know this is your go to to this is the autoimmune liver nurse at Addenbrooke's. So I did put it in my emails like to her but I kind of presumed that Tanya was the kind of black hand and some of that over but in which case it would make way more sense for Nicole to dial into that MDT with Simon wouldn't it?""
customer said ""Yeah yeah. I definitely I mean I'm I'm really surprised that Tanya hasn't said to her to get in touch with me either. That seems a bit.""
operator said ""Like I say I don't know what I know that Tanya's just changed the time of my Monday meeting",4.408275604,,11768,12571,"n Monday next week for a remote meeting. OK so I'll do that and kind of like put a face to a name. So I've seen her by email. But what I'll do after today is I'll just email her and CC you in and just go look Janine the Addenbrooke's you know this is your go to to this is the autoimmune liver nurse at Addenbrooke's. So I did put it in my emails like to her but I kind of presumed that Tanya was the kind of black hand and some of that over but in which case it would make way more sense for Nicole to dial into that MDT with Simon wouldn't it?""
customer said ""Yeah yeah. I definitely I mean I'm I'm really surprised that Tanya hasn't said to her to get in touch with me either. That seems a bit.""
operator said ""Like I say I don't know what I know that Tanya's just changed the time of my Monday meetin",11767,12571
deepset/xlm-roberta-large-squad2,13136,7,0,Is a follow up call proposed in the future?,not next week,2.559684515,-2,34317,34330, to you on that. I'll email it across to you not next week because you're on leave. It might probabl,34273,34373
deepset/xlm-roberta-large-squad2,13136,7,1,Is a follow up call proposed in the future?,no_answer,2.123298168,,0,0,,0,0
deepset/xlm-roberta-large-squad2,13136,7,2,Is a follow up call proposed in the future?,I'll email it across to you not next week,2.112446547,,34289,34330,I'll come back to you on that. I'll email it across to you not next week because you're on leave. It,34259,34359
deepset/xlm-roberta-large-squad2,13136,7,3,Is a follow up call proposed in the future?,we'll definitely do an update,1.892229676,,8264,8293,ng sort of thing on the Thursday. So we'll definitely do an update with that. Petina normally does o,8228,8328
deepset/xlm-roberta-large-squad2,13136,7,4,Is a follow up call proposed in the future?,I'll email is an introduction after this call,1.892030954,,14058,14103,"So so yeah. What I'll do, So I'll email is an introduction after this call and then at the meet the ",14030,14130
deepset/xlm-roberta-large-squad2,13136,8,0,Is a meeting proposed in the future?,we'll set up kind of like a stakeholder meeting,6.635519028,-2,23614,23661,ll find out who is and will we'll set up kind of like a stakeholder meeting like I did in Birmingham,23587,23687
deepset/xlm-roberta-large-squad2,13136,8,1,Is a meeting proposed in the future?,I'll meet them on Monday next week for a remote meeting,5.369122505,,11750,11805,and CC you in. So A I'm I'll meet them on Monday next week for a remote meeting. OK so I'll do that ,11727,11827
deepset/xlm-roberta-large-squad2,13136,8,2,Is a meeting proposed in the future?,"I'll set up a meeting.""",4.855374336,,39741,39764,"yway introducing you to Nicole and then I'll set up a meeting.""
customer said ""if she you know if sh",39702,39802
deepset/xlm-roberta-large-squad2,13136,8,3,Is a meeting proposed in the future?,I'll set up a meeting,4.63138628,,39741,39762,"nyway introducing you to Nicole and then I'll set up a meeting.""
customer said ""if she you know if s",39701,39801
deepset/xlm-roberta-large-squad2,13136,8,4,Is a meeting proposed in the future?,Monday next week for a remote meeting,4.034545898,,11768,11805,u in. So A I'm I'll meet them on Monday next week for a remote meeting. OK so I'll do that and kind ,11736,11836
deepset/xlm-roberta-large-squad2,13136,9,0,Did the operator propose to keep in touch?,no_answer,3.640002966,-2,0,0,,0,0
deepset/xlm-roberta-large-squad2,13136,9,1,Did the operator propose to keep in touch?,Have a holiday next week and I'll get in contact with you,0.720465779,1,43203,43260,ht at the last minute. Have a holiday next week and I'll get in contact with you. I've got a couple ,43181,43281
deepset/xlm-roberta-large-squad2,13136,9,2,Did the operator propose to keep in touch?,I'll definitely submit that one lady. I'll do some research on it anyway and see what I can find out for you. And I'll come back to you on that. I'll email it across to you,-0.055466413,,34144,34316, I'll definitely submit that one lady. I'll do some research on it anyway and see what I can find out for you. And I'll come back to you on that. I'll email it across to yo,34144,34316
deepset/xlm-roberta-large-squad2,13136,9,3,Did the operator propose to keep in touch?,I'll email it across to you,-0.770696521,,34289,34316,u. And I'll come back to you on that. I'll email it across to you not next week because you're on le,34252,34352
deepset/xlm-roberta-large-squad2,13136,9,4,Did the operator propose to keep in touch?,I'll definitely submit that one lady,-0.930583954,,34144,34180,"and again.""
operator said ""Well, I'll definitely submit that one lady. I'll do some research on it a",34112,34212
deepset/xlm-roberta-large-squad2,13136,10,0,Did the customer provide an email address?,"""Yeah I did see an e-mail",2.667342186,-2,7690,7715,"to face wont we Janine?""
customer said ""Yeah I did see an e-mail about that so hopefully. I can't re",7652,7752
deepset/xlm-roberta-large-squad2,13136,10,1,Did the customer provide an email address?,"customer said ""Yeah I did see an e-mail",2.433789492,,7676,7715,"e face to face wont we Janine?""
customer said ""Yeah I did see an e-mail about that so hopefully. I c",7645,7745
deepset/xlm-roberta-large-squad2,13136,10,2,Did the customer provide an email address?,Yeah I did see an e-mail,2.255064011,,7692,7716," face wont we Janine?""
customer said ""Yeah I did see an e-mail about that so hopefully. I can't reme",7654,7754
deepset/xlm-roberta-large-squad2,13136,10,3,Did the customer provide an email address?,52,1.901707888,,29921,29923,"mer said ""Who was it, bare with me sorry. Female, 52.""
operator said ""and a five or 10 milligrams""
c",29872,29972
deepset/xlm-roberta-large-squad2,13136,10,4,Did the customer provide an email address?,I did see an e-mail,1.593176723,,7696,7715,"face wont we Janine?""
customer said ""Yeah I did see an e-mail about that so hopefully. I can't remem",7655,7755
deepset/xlm-roberta-large-squad2,13828,0,0,When did the operator propose to speak again to customer?,no_answer,6.439744949,-2,0,0,,0,0
deepset/xlm-roberta-large-squad2,13828,0,1,When did the operator propose to speak again to customer?,10 a week,-4.509099007,,3433,3442," yesterday at least a handful maybe moderately 10 a week. Yes. And the video, If I'm able to do a vi",3387,3487
deepset/xlm-roberta-large-squad2,13828,0,2,When did the operator propose to speak again to customer?,at least a handful maybe moderately 10 a week,-4.930143833,,3397,3442,"at least I saw one yesterday at least a handful maybe moderately 10 a week. Yes. And the video, If I",3369,3469
deepset/xlm-roberta-large-squad2,13828,0,3,When did the operator propose to speak again to customer?,after we spoken,-4.936067104,,10050,10065, So fabulous. I will send that email across after we spoken. And if you could just stay on the recor,10007,10107
deepset/xlm-roberta-large-squad2,13828,0,4,When did the operator propose to speak again to customer?,"10 millimeters so there tiny what you actually saw on the screen there was exactly the right size.""
customer said ""They're really small actually I'm probably behind the times I assume they were the page that the big horse pills.""
operator said ""absolutely no. We took advice and we were the first to market. So we looked at some of the calcium and vitamin D three treatments and we wanted to make it easier because half the tablets that the elderly is taking nowadays are as you say horse tranquilisers not nice. I have to break off my tablets in half. And if it's a liquid capsule like that you do not want to have to go messing with it. So it's nice and easy with a sip of water. No need to worry about food either. So on the basis of all of that what would prevent you from calling your customer your patient from yesterday back in?""
customer said ""No there's no reason for me not not to call them back in, hindsight was a wonderful thing. I wish I spoke to you because I didn't really really useful as the patients that need to come back and we'll do another virtual consultation",-5.205565929,,7851,8934,"e 10 millimeters so there tiny what you actually saw on the screen there was exactly the right size.""
customer said ""They're really small actually I'm probably behind the times I assume they were the page that the big horse pills.""
operator said ""absolutely no. We took advice and we were the first to market. So we looked at some of the calcium and vitamin D three treatments and we wanted to make it easier because half the tablets that the elderly is taking nowadays are as you say horse tranquilisers not nice. I have to break off my tablets in half. And if it's a liquid capsule like that you do not want to have to go messing with it. So it's nice and easy with a sip of water. No need to worry about food either. So on the basis of all of that what would prevent you from calling your customer your patient from yesterday back in?""
customer said ""No there's no reason for me not not to call them back in, hindsight was a wonderful thing. I wish I spoke to you because I didn't really really useful as the patients that need to come back and we'll do another virtual consultatio",7850,8934
deepset/xlm-roberta-large-squad2,13828,1,0,When did the operator propose to call back again?,no_answer,4.914594173,-2,0,0,,0,0
deepset/xlm-roberta-large-squad2,13828,1,1,When did the operator propose to call back again?,two a week,2.096234322,,9732,9742,"s it one or two every week.?""
operator said ""two a week for a period of time. And just put my slide ",9687,9787
deepset/xlm-roberta-large-squad2,13828,1,2,When did the operator propose to call back again?,two a week for a period of time,0.085552931,,9732,9763,"r two every week.?""
operator said ""two a week for a period of time. And just put my slide back up fo",9697,9797
deepset/xlm-roberta-large-squad2,13828,1,3,When did the operator propose to call back again?,two a week for a period of time.,-1.918379784,,9732,9764," two every week.?""
operator said ""two a week for a period of time. And just put my slide back up for",9698,9798
deepset/xlm-roberta-large-squad2,13828,1,4,When did the operator propose to call back again?,two a week for a period of time. And just put my slide back up for you. Yeah it is one a day for 12 weeks or two a week for 7 weeks,-2.499527931,,9732,9863,"""two a week for a period of time. And just put my slide back up for you. Yeah it is one a day for 12 weeks or two a week for 7 weeks",9731,9863
deepset/xlm-roberta-large-squad2,13828,2,0,Did the customer agree to speak again?,"customer said ""No problem.""",2.891712666,-2,10188,10215,"ur email address that would be great""
customer said ""No problem.""
operator said ""Would it be possibl",10151,10251
deepset/xlm-roberta-large-squad2,13828,2,1,Did the customer agree to speak again?,"No problem.""",2.865530729,,10204,10216,"address that would be great""
customer said ""No problem.""
operator said ""Would it be possible to do a",10160,10260
deepset/xlm-roberta-large-squad2,13828,2,2,Did the customer agree to speak again?,"""No problem.""",1.950843215,,10202,10215,"l address that would be great""
customer said ""No problem.""
operator said ""Would it be possible to do",10158,10258
deepset/xlm-roberta-large-squad2,13828,2,3,Did the customer agree to speak again?,"customer said ""Yes no problem. Sounds good. Yeah.""",1.557424784,,404,454,"t if they're presenting.""
customer said ""Yes no problem. Sounds good. Yeah.""
operator said ""So how h",379,479
deepset/xlm-roberta-large-squad2,13828,2,4,Did the customer agree to speak again?,No there's no reason for me not not to call them back in,1.251255512,,8704,8760,"k in?""
customer said ""No there's no reason for me not not to call them back in, hindsight was a wond",8682,8782
deepset/xlm-roberta-large-squad2,13828,3,0,What date was set for another meeting,no_answer,6.469855309,2,0,0,,0,0
deepset/xlm-roberta-large-squad2,13828,3,1,What date was set for another meeting,we'll do another virtual consultation,-3.373167753,,8897,8934,ients that need to come back and we'll do another virtual consultation. And I can talk about that op,8865,8965
deepset/xlm-roberta-large-squad2,13828,3,2,What date was set for another meeting,another virtual consultation,-3.481577873,,8906,8934, that need to come back and we'll do another virtual consultation. And I can talk about that option ,8870,8970
deepset/xlm-roberta-large-squad2,13828,3,3,What date was set for another meeting,virtual consultation,-3.910940886,,8914,8934,t need to come back and we'll do another virtual consultation. And I can talk about that option for ,8874,8974
deepset/xlm-roberta-large-squad2,13828,3,4,What date was set for another meeting,"10 millimeters so there tiny what you actually saw on the screen there was exactly the right size.""
customer said ""They're really small actually I'm probably behind the times I assume they were the page that the big horse pills.""
operator said ""absolutely no. We took advice and we were the first to market. So we looked at some of the calcium and vitamin D three treatments and we wanted to make it easier because half the tablets that the elderly is taking nowadays are as you say horse tranquilisers not nice. I have to break off my tablets in half. And if it's a liquid capsule like that you do not want to have to go messing with it. So it's nice and easy with a sip of water. No need to worry about food either. So on the basis of all of that what would prevent you from calling your customer your patient from yesterday back in?""
customer said ""No there's no reason for me not not to call them back in, hindsight was a wonderful thing. I wish I spoke to you because I didn't really really useful as the patients that need to come back and we'll do another virtual consultation",-4.520256042,,7851,8934,"e 10 millimeters so there tiny what you actually saw on the screen there was exactly the right size.""
customer said ""They're really small actually I'm probably behind the times I assume they were the page that the big horse pills.""
operator said ""absolutely no. We took advice and we were the first to market. So we looked at some of the calcium and vitamin D three treatments and we wanted to make it easier because half the tablets that the elderly is taking nowadays are as you say horse tranquilisers not nice. I have to break off my tablets in half. And if it's a liquid capsule like that you do not want to have to go messing with it. So it's nice and easy with a sip of water. No need to worry about food either. So on the basis of all of that what would prevent you from calling your customer your patient from yesterday back in?""
customer said ""No there's no reason for me not not to call them back in, hindsight was a wonderful thing. I wish I spoke to you because I didn't really really useful as the patients that need to come back and we'll do another virtual consultatio",7850,8934
deepset/xlm-roberta-large-squad2,13828,4,0,What date is set for the next meeting?,no_answer,6.316823006,2,0,0,,0,0
deepset/xlm-roberta-large-squad2,13828,4,1,What date is set for the next meeting?,10 millimeters,-5.626950264,,7851,7865," tablet for these.""
operator said ""So there 10 millimeters so there tiny what you actually saw on th",7808,7908
deepset/xlm-roberta-large-squad2,13828,4,2,What date is set for the next meeting?,"10 millimeters so there tiny what you actually saw on the screen there was exactly the right size.""
customer said ""They're really small actually I'm probably behind the times I assume they were the page that the big horse pills.""
operator said ""absolutely no. We took advice and we were the first to market. So we looked at some of the calcium and vitamin D three treatments and we wanted to make it easier because half the tablets that the elderly is taking nowadays are as you say horse tranquilisers not nice. I have to break off my tablets in half. And if it's a liquid capsule like that you do not want to have to go messing with it. So it's nice and easy with a sip of water. No need to worry about food either. So on the basis of all of that what would prevent you from calling your customer your patient from yesterday back in?""
customer said ""No there's no reason for me not not to call them back in, hindsight was a wonderful thing",-5.671904087,,7851,8792,"e 10 millimeters so there tiny what you actually saw on the screen there was exactly the right size.""
customer said ""They're really small actually I'm probably behind the times I assume they were the page that the big horse pills.""
operator said ""absolutely no. We took advice and we were the first to market. So we looked at some of the calcium and vitamin D three treatments and we wanted to make it easier because half the tablets that the elderly is taking nowadays are as you say horse tranquilisers not nice. I have to break off my tablets in half. And if it's a liquid capsule like that you do not want to have to go messing with it. So it's nice and easy with a sip of water. No need to worry about food either. So on the basis of all of that what would prevent you from calling your customer your patient from yesterday back in?""
customer said ""No there's no reason for me not not to call them back in, hindsight was a wonderful thin",7850,8792
deepset/xlm-roberta-large-squad2,13828,4,3,What date is set for the next meeting?,"10 millimeters so there tiny what you actually saw on the screen there was exactly the right size.""
customer said ""They're really small actually I'm probably behind the times I assume they were the page that the big horse pills.""
operator said ""absolutely no. We took advice and we were the first to market. So we looked at some of the calcium and vitamin D three treatments and we wanted to make it easier because half the tablets that the elderly is taking nowadays are as you say horse tranquilisers not nice. I have to break off my tablets in half. And if it's a liquid capsule like that you do not want to have to go messing with it. So it's nice and easy with a sip of water. No need to worry about food either. So on the basis of all of that what would prevent you from calling your customer your patient from yesterday back in?""
customer said ""No there's no reason for me not not to call them back in, hindsight",-6.118421078,,7851,8770,"e 10 millimeters so there tiny what you actually saw on the screen there was exactly the right size.""
customer said ""They're really small actually I'm probably behind the times I assume they were the page that the big horse pills.""
operator said ""absolutely no. We took advice and we were the first to market. So we looked at some of the calcium and vitamin D three treatments and we wanted to make it easier because half the tablets that the elderly is taking nowadays are as you say horse tranquilisers not nice. I have to break off my tablets in half. And if it's a liquid capsule like that you do not want to have to go messing with it. So it's nice and easy with a sip of water. No need to worry about food either. So on the basis of all of that what would prevent you from calling your customer your patient from yesterday back in?""
customer said ""No there's no reason for me not not to call them back in, hindsigh",7850,8770
deepset/xlm-roberta-large-squad2,13828,4,4,What date is set for the next meeting?,"today. Yes. And what the size of the tablet for these.""
operator said ""So there 10 millimeters",-6.310219765,,7771,7865,"one today. Yes. And what the size of the tablet for these.""
operator said ""So there 10 millimeters s",7768,7868
deepset/xlm-roberta-large-squad2,13828,5,0,What date is set for another meeting?,no_answer,6.263576984,2,0,0,,0,0
deepset/xlm-roberta-large-squad2,13828,5,1,What date is set for another meeting?,10 millimeters,-5.380976677,,7851,7865," tablet for these.""
operator said ""So there 10 millimeters so there tiny what you actually saw on th",7808,7908
deepset/xlm-roberta-large-squad2,13828,5,2,What date is set for another meeting?,"10 millimeters so there tiny what you actually saw on the screen there was exactly the right size.""
customer said ""They're really small actually I'm probably behind the times I assume they were the page that the big horse pills.""
operator said ""absolutely no. We took advice and we were the first to market. So we looked at some of the calcium and vitamin D three treatments and we wanted to make it easier because half the tablets that the elderly is taking nowadays are as you say horse tranquilisers not nice. I have to break off my tablets in half. And if it's a liquid capsule like that you do not want to have to go messing with it. So it's nice and easy with a sip of water. No need to worry about food either. So on the basis of all of that what would prevent you from calling your customer your patient from yesterday back in?""
customer said ""No there's no reason for me not not to call them back in, hindsight was a wonderful thing",-5.785399437,,7851,8792,"e 10 millimeters so there tiny what you actually saw on the screen there was exactly the right size.""
customer said ""They're really small actually I'm probably behind the times I assume they were the page that the big horse pills.""
operator said ""absolutely no. We took advice and we were the first to market. So we looked at some of the calcium and vitamin D three treatments and we wanted to make it easier because half the tablets that the elderly is taking nowadays are as you say horse tranquilisers not nice. I have to break off my tablets in half. And if it's a liquid capsule like that you do not want to have to go messing with it. So it's nice and easy with a sip of water. No need to worry about food either. So on the basis of all of that what would prevent you from calling your customer your patient from yesterday back in?""
customer said ""No there's no reason for me not not to call them back in, hindsight was a wonderful thin",7850,8792
deepset/xlm-roberta-large-squad2,13828,5,3,What date is set for another meeting?,"today. Yes. And what the size of the tablet for these.""
operator said ""So there 10 millimeters",-5.812271118,,7771,7865,"one today. Yes. And what the size of the tablet for these.""
operator said ""So there 10 millimeters s",7768,7868
deepset/xlm-roberta-large-squad2,13828,5,4,What date is set for another meeting?,"today. Yes. And what the size of the tablet for these.""
operator said ""So there 10 millimeters so there tiny what you actually saw on the screen there was exactly the right size.""
customer said ""They're really small actually I'm probably behind the times I assume they were the page that the big horse pills.""
operator said ""absolutely no. We took advice and we were the first to market. So we looked at some of the calcium and vitamin D three treatments and we wanted to make it easier because half the tablets that the elderly is taking nowadays are as you say horse tranquilisers not nice. I have to break off my tablets in half. And if it's a liquid capsule like that you do not want to have to go messing with it. So it's nice and easy with a sip of water. No need to worry about food either. So on the basis of all of that what would prevent you from calling your customer your patient from yesterday back in?""
customer said ""No there's no reason for me not not to call them back in, hindsight was a wonderful thing",-6.216693878,,7771,8792,"e today. Yes. And what the size of the tablet for these.""
operator said ""So there 10 millimeters so there tiny what you actually saw on the screen there was exactly the right size.""
customer said ""They're really small actually I'm probably behind the times I assume they were the page that the big horse pills.""
operator said ""absolutely no. We took advice and we were the first to market. So we looked at some of the calcium and vitamin D three treatments and we wanted to make it easier because half the tablets that the elderly is taking nowadays are as you say horse tranquilisers not nice. I have to break off my tablets in half. And if it's a liquid capsule like that you do not want to have to go messing with it. So it's nice and easy with a sip of water. No need to worry about food either. So on the basis of all of that what would prevent you from calling your customer your patient from yesterday back in?""
customer said ""No there's no reason for me not not to call them back in, hindsight was a wonderful thin",7770,8792
deepset/xlm-roberta-large-squad2,13828,6,0,What is the date of the next meeting?,no_answer,6.021221161,2,0,0,,0,0
deepset/xlm-roberta-large-squad2,13828,6,1,What is the date of the next meeting?,"today. Yes. And what the size of the tablet for these.""
operator said ""So there 10 millimeters",-5.349759102,,7771,7865,"one today. Yes. And what the size of the tablet for these.""
operator said ""So there 10 millimeters s",7768,7868
deepset/xlm-roberta-large-squad2,13828,6,2,What is the date of the next meeting?,10 millimeters,-5.409296513,,7851,7865," tablet for these.""
operator said ""So there 10 millimeters so there tiny what you actually saw on th",7808,7908
deepset/xlm-roberta-large-squad2,13828,6,3,What is the date of the next meeting?,"today. Yes. And what the size of the tablet for these.""
operator said ""So there 10 millimeters so there tiny what you actually saw on the screen there was exactly the right size.""
customer said ""They're really small actually I'm probably behind the times I assume they were the page that the big horse pills.""
operator said ""absolutely no. We took advice and we were the first to market. So we looked at some of the calcium and vitamin D three treatments and we wanted to make it easier because half the tablets that the elderly is taking nowadays are as you say horse tranquilisers not nice. I have to break off my tablets in half. And if it's a liquid capsule like that you do not want to have to go messing with it. So it's nice and easy with a sip of water. No need to worry about food either. So on the basis of all of that what would prevent you from calling your customer your patient from yesterday back in?""
customer said ""No there's no reason for me not not to call them back in, hindsight was a wonderful thing",-5.479711056,,7771,8792,"e today. Yes. And what the size of the tablet for these.""
operator said ""So there 10 millimeters so there tiny what you actually saw on the screen there was exactly the right size.""
customer said ""They're really small actually I'm probably behind the times I assume they were the page that the big horse pills.""
operator said ""absolutely no. We took advice and we were the first to market. So we looked at some of the calcium and vitamin D three treatments and we wanted to make it easier because half the tablets that the elderly is taking nowadays are as you say horse tranquilisers not nice. I have to break off my tablets in half. And if it's a liquid capsule like that you do not want to have to go messing with it. So it's nice and easy with a sip of water. No need to worry about food either. So on the basis of all of that what would prevent you from calling your customer your patient from yesterday back in?""
customer said ""No there's no reason for me not not to call them back in, hindsight was a wonderful thin",7770,8792
deepset/xlm-roberta-large-squad2,13828,6,4,What is the date of the next meeting?,"10 millimeters so there tiny what you actually saw on the screen there was exactly the right size.""
customer said ""They're really small actually I'm probably behind the times I assume they were the page that the big horse pills.""
operator said ""absolutely no. We took advice and we were the first to market. So we looked at some of the calcium and vitamin D three treatments and we wanted to make it easier because half the tablets that the elderly is taking nowadays are as you say horse tranquilisers not nice. I have to break off my tablets in half. And if it's a liquid capsule like that you do not want to have to go messing with it. So it's nice and easy with a sip of water. No need to worry about food either. So on the basis of all of that what would prevent you from calling your customer your patient from yesterday back in?""
customer said ""No there's no reason for me not not to call them back in, hindsight was a wonderful thing",-5.539248466,,7851,8792,"e 10 millimeters so there tiny what you actually saw on the screen there was exactly the right size.""
customer said ""They're really small actually I'm probably behind the times I assume they were the page that the big horse pills.""
operator said ""absolutely no. We took advice and we were the first to market. So we looked at some of the calcium and vitamin D three treatments and we wanted to make it easier because half the tablets that the elderly is taking nowadays are as you say horse tranquilisers not nice. I have to break off my tablets in half. And if it's a liquid capsule like that you do not want to have to go messing with it. So it's nice and easy with a sip of water. No need to worry about food either. So on the basis of all of that what would prevent you from calling your customer your patient from yesterday back in?""
customer said ""No there's no reason for me not not to call them back in, hindsight was a wonderful thin",7850,8792
deepset/xlm-roberta-large-squad2,13828,7,0,Is a follow up call proposed in the future?,no_answer,2.376696348,-2,0,0,,0,0
deepset/xlm-roberta-large-squad2,13828,7,1,Is a follow up call proposed in the future?,No there's no reason for me not not to call them back in,1.682667255,,8704,8760,"k in?""
customer said ""No there's no reason for me not not to call them back in, hindsight was a wond",8682,8782
deepset/xlm-roberta-large-squad2,13828,7,2,Is a follow up call proposed in the future?,we'll do another virtual consultation,1.380181193,,8897,8934,ients that need to come back and we'll do another virtual consultation. And I can talk about that op,8865,8965
deepset/xlm-roberta-large-squad2,13828,7,3,Is a follow up call proposed in the future?,"we will look at calcium and vitamin D medication prescribed medications first and then.""",1.187361479,,5505,5593,"tainly we will look at calcium and vitamin D medication prescribed medications first and then.""
oper",5499,5599
deepset/xlm-roberta-large-squad2,13828,7,4,Is a follow up call proposed in the future?,we will look at calcium and vitamin D medication,1.005350113,,5505,5553,ents as well. So certainly we will look at calcium and vitamin D medication prescribed medications f,5479,5579
deepset/xlm-roberta-large-squad2,13828,8,0,Is a meeting proposed in the future?,no_answer,3.429176569,-2,0,0,,0,0
deepset/xlm-roberta-large-squad2,13828,8,1,Is a meeting proposed in the future?,we will look at calcium and vitamin D medication prescribed medications first,0.124059319,,5505,5582,So certainly we will look at calcium and vitamin D medication prescribed medications first and then.,5493,5593
deepset/xlm-roberta-large-squad2,13828,8,2,Is a meeting proposed in the future?,I can think of more than a handful,-0.401582122,,2452,2486,"?""
customer said ""Yes absolutely. I can think of more than a handful to be honest I would say more s",2419,2519
deepset/xlm-roberta-large-squad2,13828,8,3,Is a meeting proposed in the future?,more than a handful,-0.969573319,,2467,2486,"omer said ""Yes absolutely. I can think of more than a handful to be honest I would say more so now w",2426,2526
deepset/xlm-roberta-large-squad2,13828,8,4,Is a meeting proposed in the future?,we will look at calcium and vitamin D medication,-1.332069755,,5505,5553,ents as well. So certainly we will look at calcium and vitamin D medication prescribed medications f,5479,5579
deepset/xlm-roberta-large-squad2,13828,9,0,Did the operator propose to keep in touch?,no_answer,3.43516922,-2,0,0,,0,0
deepset/xlm-roberta-large-squad2,13828,9,1,Did the operator propose to keep in touch?,I will send that email across after we spoken,-1.131586075,1,10020,10065, not to forget. So fabulous. I will send that email across after we spoken. And if you could just st,9992,10092
deepset/xlm-roberta-large-squad2,13828,9,2,Did the operator propose to keep in touch?,two a week,-1.76419878,,9732,9742,"s it one or two every week.?""
operator said ""two a week for a period of time. And just put my slide ",9687,9787
deepset/xlm-roberta-large-squad2,13828,9,3,Did the operator propose to keep in touch?,I will send that email across,-1.813603878,,10020,10049,r people not to forget. So fabulous. I will send that email across after we spoken. And if you could,9984,10084
deepset/xlm-roberta-large-squad2,13828,9,4,Did the operator propose to keep in touch?,two a week for a period of time,-1.827386856,,9732,9763,"r two every week.?""
operator said ""two a week for a period of time. And just put my slide back up fo",9697,9797
deepset/xlm-roberta-large-squad2,13828,10,0,Did the customer provide an email address?,no_answer,1.441558957,2,0,0,,0,0
deepset/xlm-roberta-large-squad2,13828,10,1,Did the customer provide an email address?,I can think of more than a handful,-0.439705223,,2452,2486,"?""
customer said ""Yes absolutely. I can think of more than a handful to be honest I would say more s",2419,2519
deepset/xlm-roberta-large-squad2,13828,10,2,Did the customer provide an email address?,Yes absolutely. I can think of more than a handful,-1.283096552,,2437,2487,"ecently?""
customer said ""Yes absolutely. I can think of more than a handful to be honest I would say",2412,2512
deepset/xlm-roberta-large-squad2,13828,10,3,Did the customer provide an email address?,"customer said ""Yes absolutely. I can think of more than a handful",-1.858071566,,2421,2486,"indoors recently?""
customer said ""Yes absolutely. I can think of more than a handful to be honest I ",2403,2503
deepset/xlm-roberta-large-squad2,13828,10,4,Did the customer provide an email address?,more than a handful,-1.965284348,,2467,2486,"omer said ""Yes absolutely. I can think of more than a handful to be honest I would say more so now w",2426,2526
deepset/xlm-roberta-large-squad2,13960,0,0,When did the operator propose to speak again to customer?,next week,6.92930603,-2,23122,23131,"it in ""
customer said ""So I'm following her up next week. ""
operator said ""OK I'll send that then I'",23076,23176
deepset/xlm-roberta-large-squad2,13960,0,1,When did the operator propose to speak again to customer?,the following week,6.620737553,,15729,15747,"s Back from the 16th so i've said to meet the following week. ""
operator said ""It's that is that it ",15688,15788
deepset/xlm-roberta-large-squad2,13960,0,2,When did the operator propose to speak again to customer?,no_answer,4.305668354,,0,0,,0,0
deepset/xlm-roberta-large-squad2,13960,0,3,When did the operator propose to speak again to customer?,week,2.449886799,,15743,15747,"from the 16th so i've said to meet the following week. ""
operator said ""It's that is that it was Pau",15695,15795
deepset/xlm-roberta-large-squad2,13960,0,4,When did the operator propose to speak again to customer?,12th of August,2.269230604,,11449,11463,"eased best-run. I will see her again on the 12th of August to see if we can get that sorted first. """,11406,11506
deepset/xlm-roberta-large-squad2,13960,1,0,When did the operator propose to call back again?,next week,6.810344219,-2,23122,23131,"it in ""
customer said ""So I'm following her up next week. ""
operator said ""OK I'll send that then I'",23076,23176
deepset/xlm-roberta-large-squad2,13960,1,1,When did the operator propose to call back again?,the following week,6.457324028,,15729,15747,"s Back from the 16th so i've said to meet the following week. ""
operator said ""It's that is that it ",15688,15788
deepset/xlm-roberta-large-squad2,13960,1,2,When did the operator propose to call back again?,no_answer,4.589160919,,0,0,,0,0
deepset/xlm-roberta-large-squad2,13960,1,3,When did the operator propose to call back again?,Wednesday the 4th of August,3.139629841,1,20390,20417, a contract Cath I will put it on for Wednesday the 4th of August and that's good with you in the mo,20353,20453
deepset/xlm-roberta-large-squad2,13960,1,4,When did the operator propose to call back again?,week,2.239802837,,15743,15747,"from the 16th so i've said to meet the following week. ""
operator said ""It's that is that it was Pau",15695,15795
